ticker,gsector,mktcap,composite,s_asset_growth,s_rev_growth,s_fcfp,s_sp,s_bp,s_ep,s_ebitda_ev,s_gross_margin,s_roe,s_roa,s_fcf_growth,s_current_ratio,s_cash_ratio,s_int_coverage,s_accruals
MIRM,35,2217.08096,0.042754025541365905,0.02132312739201747,0.013437849944008984,0.13738368910782703,0.1091703056768559,0.22749590834697217,0.08569868995633188,0.0728368017524644,0.9258639910813824,0.03940886699507389,0.04431072210065645,NA,0.12352941176470589,0.10849673202614374,0.0925553319919517,0.9474835886214442
XPEL,25,1202.688,0.46862853970016655,0.0847457627118644,0.20268756998880177,0.41488779419813904,0.42740174672489084,0.3055100927441353,0.6462882096069869,0.4813800657174151,0.5301003344481605,0.8828680897646415,0.9808533916849015,0.970679012345679,0.14379084967320266,0.6326797385620915,0.9483568075117371,0.02789934354485779
DT,45,16771.81596,0.3042754025541366,0.11864406779661019,0.1892497200447928,0.37219485495347565,0.11135371179039301,0.24386252045826515,0.2893013100436681,0.1823658269441402,0.9498327759197325,0.4389709906951286,0.6148796498905909,0.49691358024691357,0.681045751633987,0.4339869281045752,0.9671361502347418,0.701312910284464
CFB,40,853.6426499999999,0.6340921710161022,0.24494259158009846,0.03415453527435608,0.8702791461412152,0.6195414847161572,0.8908892525913803,0.8635371179039302,0.9375684556407448,0.6198439241917503,0.4931581828133552,0.32221006564551424,0.5733024691358025,NA,NA,NA,0.1838074398249453
KRUS,25,1182.6421200000002,0.061632426429761245,0.04373974849644613,0.12541993281075026,0.17679255610290093,0.2052401746724891,0.2825968357883252,0.25709606986899564,0.1664841182913472,0.1605351170568562,0.270935960591133,0.2789934354485777,NA,0.22483660130718952,0.1379084967320261,0.5097250167672703,0.6646608315098468
TXG,35,1701.2682,0.12048861743475847,0.8879168944778567,0.23964165733482645,0.12479474548440066,0.47270742358078605,0.6366612111292962,0.03329694323144105,0.030120481927710843,0.8394648829431438,0.10454296661193213,0.06455142231947483,NA,0.11045751633986933,0.11960784313725492,0.002012072434607646,0.974288840262582
NET,45,30519.428620000002,0.07107162687395892,0.3931109896118097,0.12374020156774912,0.24958949096880131,0.05786026200873363,0.08401527550463721,0.21997816593886463,0.14074479737130338,0.9632107023411371,0.120415982484948,0.13676148796498905,NA,0.18039215686274512,0.12483660130718954,0.04024144869215292,0.9370897155361051
NVST,35,3836.04213,0.645752359800111,0.6899945325314379,0.683090705487122,0.6715927750410509,0.6915938864628821,0.9519912711402073,0.15283842794759825,0.7382256297918949,0.7363433667781494,0.22769567597153803,0.20459518599562362,0.8341049382716049,0.36601307189542487,0.27189542483660134,0.5358819584171697,0.6044857768052516
DDOG,45,47843.4385,0.11715713492504164,0.08037178786221977,0.16237402015677493,0.3043240284619595,0.0611353711790393,0.11074740861974905,0.2554585152838428,0.14895947426067907,0.9448160535117057,0.2950191570881226,0.37472647702407,0.7800925925925926,0.21633986928104576,0.14313725490196083,0.1006036217303823,0.9447483588621444
PNTG,35,1070.97064,0.2848417545807885,0.4439584472389284,0.3107502799552072,0.3973727422003284,0.6031659388646288,0.2711402073104201,0.31222707423580787,0.22508214676889376,0.0875139353400223,0.49808429118773945,0.45678336980306344,NA,0.761437908496732,0.8849673202614379,0.5070422535211268,0.43873085339168494
EQX,15,2572.9874000000004,0.22376457523598,0.23072717331875336,0.32530795072788354,0.07936507936507936,0.5376637554585153,0.9443535188216039,0.3029475982532751,0.6226725082146769,0.3249721293199554,0.27257799671592775,0.2899343544857768,NA,0.4908496732026144,0.45947712418300657,0.16834339369550638,0.7472647702407003
HIMS,35,6769.45422,0.0832870627429206,0.14160743575724444,0.038633818589025704,0.26655719759168034,0.16812227074235808,0.12329514457174032,0.23471615720524017,0.1380065717415115,0.9375696767001115,0.19540229885057472,0.1449671772428884,NA,0.2313725490196078,0.15098039215686276,NA,0.973741794310722
PTON,25,3756.7081200000002,0.28428650749583567,0.9775833788955713,0.7737961926091825,0.16146688560481665,0.7150655021834061,0.02127659574468085,0.036026200873362446,0.06681270536692223,0.5596432552954292,0.9775588396278051,0.06838074398249452,NA,0.45686274509803926,0.3183006535947712,0.11267605633802817,0.9518599562363238
SWTX,35,3083.4157999999998,0.014991671293725709,0.1951886276653909,NA,0.06732348111658457,0.03056768558951965,0.38352427714129844,0.05949781659388646,0.024644030668127054,0.007246376811594203,0.06787082649151614,0.02024070021881838,NA,0.06666666666666665,0.04705882352941182,NA,0.9206783369803063
PGNY,35,1325.83221,0.5402554136590783,0.05795516675779111,0.09518477043673013,0.9326765188834154,0.75,0.6257501363884342,0.675764192139738,0.5147864184008762,0.1967670011148272,0.5998905309250137,0.812363238512035,0.8634259259259259,0.18496732026143792,0.1725490196078432,NA,0.9507658643326039
BRC,20,3311.93536,0.7645752359800111,0.3149261891744123,0.664053751399776,0.6464148877941981,0.5152838427947598,0.530278232405892,0.7625545851528385,0.651697699890471,0.6482720178372352,0.7230432402846196,0.8977024070021882,0.4020061728395062,0.35882352941176465,0.33529411764705885,0.9617706237424547,0.4595185995623632
BWIN,40,3308.17824,0.15491393670183232,0.6506287588846364,0.18477043673012317,0.2676518883415435,0.47652838427947597,0.33387888707037644,0.15010917030567686,0.23493975903614459,0.25139353400222963,0.15599343185550082,0.18927789934354486,NA,0.8712418300653595,0.7313725490196079,0.158953722334004,0.44912472647702406
MCBS,40,869.9008800000001,0.44086618545252637,0.5965008201202844,0.16517357222844342,0.8237547892720306,0.3269650655021834,0.6388434260774686,0.7609170305676856,0.6221248630887185,0.68506131549609806,0.6174055829228243,0.38183807439824946,0.2152777777777778,NA,NA,NA,0.21991247264770242
VIR,35,1088.17976,0.10605219322598557,0.9923455440131219,0.996080627099664,0.004378762999452655,0.1037117903930131,0.9803600654664485,0.0049126637554585155,1,0.01282051282051282,0.1023535851122058,0.06291028446389496,0.043209876543209874,0.0398692810457516,0.03529411764705881,NA,0.027352297592997843
AVPT,45,3309.56915,0.12326485285952249,0.3974849644614543,0.27323628219484886,0.2813355227148331,0.1064410480349345,0.14457174031642117,0.21670305676855894,0.13581599123767799,0.8556298773690078,0.1811713191023536,0.15645514223194748,NA,0.45882352941176474,0.2529411764705882,NA,0.8916849015317286
ETNB,35,954.07274,0.006107717934480844,0.006560962274466897,NA,0.037219485495347565,0,0.7375886524822695,0.034934497816593885,0.004928806133625411,NA,0.09140667761357417,0.037199124726477024,NA,0.007189542483660105,0.0065359477124182774,0.031522468142186455,0.4048140043763676
ASTS,50,4770.21445,0.05441421432537479,0.9650082012028431,1,0.09414340448823208,0,0.07965084560829241,0.17521834061135372,0.08214676889375684,NA,0.04324028461959496,0.06947483588621445,NA,0.3483660130718954,0.17712418300653598,0.028839704896042925,0.009299781181619227
SITM,45,4961.62156,0.08106607440310938,0.0978676872607982,0.9826427771556551,0.22769567597153803,0.04912663755458515,0.28914348063284234,0.18340611353711792,0.10843373493975904,0.7408026755852842,0.1746031746031746,0.11433260393873085,0.0625,0.09477124183006536,0.07647058823529407,NA,0.8271334792122538
BILL,45,9337.49934,0.2631871182676291,0.8622197922361946,0.2071668533034714,0.43240284619594965,0.1806768558951965,0.6426623022367703,0.23635371179039302,0.13088718510405256,0.9609810479375697,0.24904214559386972,0.23304157549234136,0.7654320987654321,0.5627450980392157,0.5516339869281046,0.0892018779342723,0.40317286652078776
HESM,10,3944.2909,0.9072737368128817,0.4368507381082559,0.5223964165733483,0.952928297755884,0.4470524017467249,0.18439716312056736,0.50764192139738,0.8789704271631983,0.8918617614269788,NA,0.4972647702407002,0.48148148148148145,0.9444444444444444,0.9620915032679739,0.49899396378269617,0.9573304157549234
SPT,45,1629.7539600000002,0.10049972237645752,0.06998359759431383,0.13661814109742443,0.24247400109469075,0.26965065502183405,0.18657937806873978,0.12882096069868995,0.08050383351588171,0.9113712374581939,0.08319649698960044,0.0787746170678337,0.17515432098765432,0.7823529411764706,0.48300653594771237,0.05030181086519115,0.962800875273523
FMC,15,7376.5592400000005,0.7312604108828429,0.3903772553307818,0.944568868980963,0.07115489874110564,0.6632096069868996,0.773595199127114,0.9814410480349345,0.6369112814895947,0.544593088071349,0.8916256157635468,0.8741794310722101,0.031635802469135804,0.5777777777777777,0.8751633986928105,0.4124748490945674,0.008752735229759279
REYN,30,5818.94274,0.9106052193225985,0.8080918534718425,0.7200447928331467,0.8352490421455939,0.6801310043668122,0.6110201854882706,0.7101528384279476,0.6391018619934282,0.2826086956521739,0.6458675424192666,0.6805251641137856,0.9637345679012346,0.3758169934640523,0.7058823529411764,0.4842387659289068,0.6936542669584245
ARQT,35,1525.66696,0.041088284286507494,0.9835975943138326,0.0016797312430011369,0.02736726874657909,0.055131004366812224,0.1352973267866885,0.028384279475982533,0.018619934282584884,0.9938684503901896,0.019704433497536946,0.007111597374179431,NA,0.057516339869281063,0.051633986928104614,0.08651911468812877,0.4452954048140044
CLSK,45,3887.3862999999997,0.06885063853414769,0.030617823947512335,0.15677491601343785,0.15873015873015872,0.05949781659388646,0.3431533006001091,0.1381004366812227,0.15279299014238773,0.5440356744704571,0.12534209085933223,0.07056892778993436,0.020061728395061727,0.6352941176470588,0.5705882352941176,0.0335345405767941,0.9398249452954048
SDGR,35,1437.5961499999999,0.09050527484730705,0.1760524876981957,0.24244120940649494,0.051450465243568694,0.1970524017467249,0.5902891434806329,0.48580786026200873,0.020262869660460023,0.7798216276477146,0.41707717569786534,0.6351203501094091,NA,0.1333333333333333,0.10130718954248363,NA,0.005470459518599591
RVMD,35,9731.46915,0.03387007218212104,0.010388190267905939,0.9916013437849944,0.12807881773399016,0.028384279475982533,0.3617021276595745,0.12281659388646288,0.060240963855421686,0.008918617614269788,0.10180623973727422,0.04923413566739606,NA,0.024183006535947738,0.02026143790849677,NA,0.62472647702407
BEAM,35,2259.63983,0.012215435868961688,0.32422088572990704,0.0033594624860022737,0.06349206349206349,0.21943231441048036,0.6350245499181669,0.10207423580786026,0.02792990142387733,0.026755852842809364,0.15544608648056923,0.11487964989059081,NA,0.07777777777777772,0.05228758169934644,NA,0.08807439824945296
CARR,20,69418.45299,0.2537479178234314,0.10333515582285402,0.45968645016797316,0.4641488779419814,0.41375545851528384,0.26895799236224766,0.38427947598253276,0.3559693318729463,0.35451505016722407,0.6694033935413246,0.5913566739606126,0.7260802469135802,0.2666666666666667,0.22549019607843135,0.6680080482897385,0.4879649890590809
OTIS,20,41136.493780000004,0.4586340921710161,0.5565882996172772,0.5806270996640537,0.5188834154351396,0.45360262008733626,0.024549918166939442,0.5474890829694323,0.4085432639649507,0.34448160535117056,0.1143951833607006,0.9020787746170679,0.4783950617283951,0.8366013071895425,0.7549019607843137,0.8034875922199866,0.31564551422319476
UWMC,40,1028.02014,0.252082176568573,0.9447785675232367,0.9809630459126539,0.9261083743842364,0.8531659388646288,0.28096017457719585,0.19268558951965065,0.26506024096385544,0.1939799331103679,0.17952928297755885,0.2439824945295405,0.07253086419753087,NA,NA,0.1851106639839034,0.25273522975929974
ELVN,35,1152.05252,0.007773459189339256,0.0071077091306724904,NA,0.09852216748768473,0,0.3966175668303328,0.09879912663755458,0.03888280394304491,NA,0.08812260536398467,0.030634573304157548,NA,0.033986928104575154,0.030065359477124187,NA,0.5995623632385121
SPHR,50,1190.34605,0.2348695169350361,0.8326954620010935,0.030795072788353917,0.016967706622879036,0.763646288209607,0.9934533551554828,0.02237991266375546,0.19605695509309967,0.5668896321070234,0.18664477285166942,0.16083150984682712,NA,0.9490196078431372,0.5640522875816993,0.11737089201877934,0.48030634573304154
APG,20,10381.03728,0.5385896724042198,0.8873701476216511,0.5251959686450167,0.5621237000547346,0.6910480349344978,0.287506819421713,0.3335152838427948,0.47535596933187296,0.3232998885172798,0.3864258347016968,0.41575492341356673,0.8549382716049383,0.6143790849673203,0.6830065359477124,0.397719651240778,0.5153172866520788
RSI,25,1277.71294,0.09938922820655191,0.9240021869874249,0.28051511758118697,0.20689655172413793,0.6260917030567685,0.11020185488270595,0.189410480349345,0.10514786418400876,0.3695652173913043,0.10344827586206896,0.14770240700218817,NA,0.518954248366013,0.2588235294117647,0.02749832327297116,0.43435448577680524
KROS,35,2266.75692,0.009439200444197668,0.138326954620011,NA,0.09469074986316366,0.02237991266375546,0.29405346426623025,0.09224890829694324,0.04216867469879518,0.0011148272017837235,0.0749863163656267,0.021334792122538294,NA,0.018300653594771288,0.016993464052287632,NA,0.7582056892778993
DE,20,127470.237264,0.6590782898389783,0.19136139967195187,0.26763717805151177,0.4783798576902025,0.5862445414847162,0.3436988543371522,0.87117903930131,0.6971522453450164,0.46488294314381273,0.9282977558839628,0.8347921225382933,0.9436728395061729,NA,NA,0.596244131455399,0.07932166301969368
NARI,35,3039.60448,0.08606329816768463,0.07381082558775287,0.15453527435610304,0.2857142857142857,0.2134279475982533,0.32787779596290234,0.24617903930131005,0.15169769989047097,0.9726867335562988,0.25396825396825395,0.23577680525164113,NA,0.22287581699346404,0.2150326797385621,0.05432595573440644,0.6526258205689278
BMY,35,120108.64194,0.9539144919489173,0.7665390924002187,0.7430011198208286,0.8697318007662835,0.4868995633187773,0.4397163120567376,0.8018558951965066,0.823658269441402,0.903010033444816,0.8155446086480569,0.7669584245076586,0.5,0.6150326797385621,0.4790849673202614,0.6411804158283032,0.6334792122538293
WMG,50,4636.018680000001,0.920599666851749,0.3143794423182067,0.6326987681970885,0.9064039408866995,0.8564410480349345,0.22967812329514456,0.9110262008733624,0.8833515881708652,0.5769230769230769,0.983032293377121,0.6263676148796499,0.4027777777777778,0.9339869281045752,0.7718954248366013,0.5466130114017438,0.39277899343544853
FOUR,40,7833.3032,0.2504164353137146,0.07599781301257513,0.1556550951847704,0.5325670498084292,0.42631004366812225,0.18494271685761046,0.3002183406113537,0.31599123767798465,0.3032329988851728,0.6863711001642037,0.47811816192560175,0.6790123456790124,0.5313725490196078,0.3941176470588236,0.5412474849094567,0.8183807439824945
ZI,50,3756.45686,0.7146029983342588,0.8337889557135046,0.3465845464725644,0.8773946360153256,0.4284934497816594,0.7381342062193126,0.48799126637554585,0.5909090909090909,0.9782608695652174,0.3371647509578544,0.3851203501094092,0.49459876543209874,0.6450980392156862,0.37450980392156863,0.574111334674715,0.5229759299781181
AZEK,20,7597.0099199999995,0.2654081066074403,0.7627118644067796,0.654535274356103,0.5166940339354132,0.2368995633187773,0.3709765411893072,0.28329694323144106,0.2738225629791895,0.496098104793757,0.3223864258347017,0.46334792122538293,NA,0.2359477124183007,0.2222222222222222,0.3641851106639839,0.8812910284463895
ACI,30,11500.0578,0.9655746807329262,0.6927282668124659,0.631578947368421,0.6584564860426929,0.99235807860262,0.5122749590834698,0.9437772925764192,0.9123767798466593,0.2976588628762542,0.9469074986316366,0.6094091903719913,0.3773148148148148,0.8888888888888888,0.9562091503267974,0.5036887994634474,0.5640043763676148
MP,15,3438.77149,0.0982787340366463,0.4920721705850192,0.986562150055991,0.09250136836343732,0.09552401746724891,0.6361156573922532,0.27838427947598254,0.192223439211391,0.7552954292084727,0.2813355227148331,0.3336980306345733,0.0030864197530864196,0.033333333333333326,0.03137254901960784,0.12608987256874582,0.2680525164113785
PCVX,35,11758.25458,0.013325930038867296,0.05631492618917444,NA,0.14066776135741654,0,0.2165848336061102,0.13755458515283842,0.07338444687842278,NA,0.09906951286261631,0.04321663019693654,NA,0.05490196078431375,0.0398692810457516,NA,0.7691466083150984
RNA,35,5116.267,0.054969461410327596,0.7599781301257518,0.5862262038073909,0.15763546798029557,0.03165938864628821,0.20185488270594654,0.12718340611353712,0.06571741511500548,0.00947603121516165,0.09359605911330049,0.04266958424507659,NA,0.054248366013071925,0.04052287581699343,NA,0.9141137855579868
